Lambda,nir610_power,nir680_power,nir730_power,nir760_power,nir810_power,nir860_power
637,0.008927349795,0.007772638763,0.002570322966,0.002817874249,0.00623910321,0.008100721187
638,0.006690559139,0.008335848756,0.002579504885,0.002762473037,0.005724185226,0.00858362035
639,0.005456469948,0.009040862842,0.002580300276,0.002732539267,0.005485466418,0.009098650438
640,0.004222380757,0.009745876929,0.002581095667,0.002702605496,0.005246747609,0.009613680527
641,0.003616214911,0.01073976162,0.002579546275,0.002672041204,0.005020852121,0.01036448796
642,0.003010049065,0.01173364631,0.002577996884,0.002641476913,0.004794956633,0.0111152954
643,0.002712223966,0.01293483653,0.002588592822,0.002618682451,0.004648115815,0.01204152281
644,0.002414398866,0.01413602676,0.002599188759,0.002595887988,0.004501274997,0.01296775023
645,0.002272979283,0.01562834774,0.002590752454,0.002603710141,0.004414288523,0.01411224961
646,0.002131559701,0.01712066871,0.002582316149,0.002611532293,0.004327302048,0.015256749
647,0.001941020543,0.01903623184,0.002571602102,0.002605075182,0.00421448424,0.0161427614
648,0.001750481384,0.02095179498,0.002560888055,0.002598618071,0.004101666431,0.0170287738
649,0.00170345316,0.02355804157,0.002534433325,0.002663285298,0.004060010464,0.01748517093
650,0.001656424936,0.02616428817,0.002507978595,0.002727952525,0.004018354497,0.01794156805
651,0.001647597616,0.02968461022,0.002497645859,0.002768788692,0.003973949536,0.01758373452
652,0.001638770297,0.03320493226,0.002487313123,0.002809624858,0.003929544576,0.01722590099
653,0.001650196677,0.03851856331,0.002557985403,0.002868661309,0.003871982886,0.0160291618
654,0.001661623057,0.04383219437,0.002628657684,0.00292769776,0.003814421196,0.0148324226
655,0.001659559896,0.05141542846,0.002645062358,0.003008887407,0.003810476378,0.01321640153
656,0.001657496735,0.05899866256,0.002661467032,0.003090077055,0.003806531561,0.01160038046
657,0.001671739752,0.07001123147,0.002729552615,0.003125351648,0.003687785346,0.01011812914
658,0.001685982769,0.08102380038,0.002797638199,0.00316062624,0.003569039131,0.008635877822
659,0.001663101245,0.09809562697,0.002884877919,0.003244107907,0.003527762094,0.007644670954
660,0.001640219722,0.1151674536,0.002972117638,0.003327589574,0.003486485057,0.006653464086
661,0.001632677584,0.1381837629,0.003024571051,0.003369145963,0.003459653895,0.006115894684
662,0.001625135446,0.1612000723,0.003077024464,0.003410702353,0.003432822733,0.005578325283
663,0.001632203485,0.1925882079,0.003112074752,0.003388154423,0.003406442561,0.005275114576
664,0.001639271523,0.2239763435,0.003147125041,0.003365606493,0.00338006239,0.004971903869
665,0.001643141545,0.2633214148,0.003197990993,0.003372177952,0.003376494331,0.004785438539
666,0.001647011568,0.3026664861,0.003248856944,0.00337874941,0.003372926272,0.00459897321
667,0.001648760034,0.3512677123,0.003258078862,0.003332638249,0.00333311915,0.004472612643
668,0.0016505085,0.3998689385,0.00326730078,0.003286527088,0.003293312029,0.004346252076
669,0.001650533494,0.4598660856,0.003271849963,0.003235811475,0.00325275262,0.004296963241
670,0.001650558489,0.5198632328,0.003276399146,0.003185095862,0.003212193211,0.004247674406
671,0.001667782985,0.5881122666,0.003277524181,0.00315848877,0.003192808401,0.004165315333
672,0.001685007482,0.6563613005,0.003278649215,0.003131881678,0.003173423591,0.004082956259
673,0.001703727628,0.7247461571,0.003278640822,0.003174614183,0.003162736449,0.003982493064
674,0.001722447774,0.7931310137,0.003278632429,0.003217346687,0.003152049307,0.003882029868
675,0.001745229096,0.8490005501,0.003363062124,0.003303446301,0.003153203912,0.003797402612
676,0.001768010418,0.9048700866,0.003447491818,0.003389545914,0.003154358518,0.003712775356
677,0.001790214441,0.9396775435,0.003521043486,0.003549719272,0.003154323164,0.003696245802
678,0.001812418464,0.9744850004,0.003594595154,0.00370989263,0.003154287811,0.003679716248
679,0.001887325869,0.9872425002,0.003872931366,0.003994974039,0.003186494002,0.003754086558
680,0.001962233274,1,0.004151267579,0.004280055447,0.003218700192,0.003828456869
681,0.002152242289,0.993341236,0.004306661186,0.004602292148,0.00328136927,0.003925275074
682,0.002342251303,0.9866824719,0.004462054792,0.004924528849,0.003344038349,0.004022093279
683,0.002718498286,0.968541605,0.004764447697,0.005325207207,0.003422532198,0.00414067171
684,0.003094745268,0.950400738,0.005066840601,0.005725885564,0.003501026048,0.00425925014
685,0.003538980483,0.9205399987,0.005420929197,0.00609740761,0.003619408605,0.004337371009
686,0.003983215698,0.8906792594,0.005775017793,0.006468929656,0.003737791162,0.004415491878
687,0.004509272923,0.843024612,0.006208709103,0.006720413356,0.003800018703,0.004485706938
688,0.005035330148,0.7953699645,0.006642400413,0.006971897056,0.003862246245,0.004555921997
689,0.005408584374,0.7299065046,0.007191036091,0.007085136386,0.003929333952,0.00470140193
690,0.0057818386,0.6644430447,0.007739671769,0.007198375716,0.003996421659,0.004846881863
691,0.005770088793,0.592351792,0.008534454112,0.007055701256,0.004066430105,0.004982162122
692,0.005758338986,0.5202605394,0.009329236456,0.006913026797,0.00413643855,0.005117442381
693,0.005413241769,0.4540940059,0.01043071623,0.006612623766,0.004150636636,0.005289511313
694,0.005068144552,0.3879274723,0.011532196,0.006312220735,0.004164834723,0.005461580246
695,0.004519944619,0.3329461355,0.01309569102,0.006085994733,0.004187224992,0.00577550736
696,0.003971744685,0.2779647986,0.01465918605,0.005859768731,0.004209615262,0.006089434473
697,0.003524231416,0.2342369035,0.01696941463,0.0056705368,0.004182263876,0.006484549639
698,0.003076718146,0.1905090084,0.01927964321,0.005481304869,0.004154912491,0.006879664804
699,0.002959975289,0.1551918144,0.02295201149,0.0053810735,0.004082320425,0.007477377869
700,0.002843232433,0.1198746204,0.02662437977,0.00528084213,0.00400972836,0.008075090933
701,0.002871834308,0.0962973225,0.03160796732,0.005207534917,0.00401556447,0.008865944423
702,0.002900436183,0.07272002458,0.03659155487,0.005134227703,0.00402140058,0.009656797913
703,0.002943578922,0.05801374479,0.04334938234,0.005176013952,0.004063509108,0.01045890924
704,0.002986721661,0.04330746501,0.0501072098,0.0052178002,0.004105617636,0.01126102057
705,0.003167426743,0.03525766621,0.05904927936,0.00524141355,0.004155636442,0.01174454088
706,0.003348131825,0.02720786742,0.06799134892,0.0052650269,0.004205655248,0.0122280612
707,0.003658427305,0.02285640898,0.08040537915,0.005308459791,0.004271754196,0.01231251576
708,0.003968722784,0.01850495053,0.09281940938,0.005351892682,0.004337853144,0.01239697032
709,0.004454112711,0.01601404324,0.111543966,0.005455401389,0.004368732316,0.01202597107
710,0.004939502638,0.01352313595,0.1302685227,0.005558910096,0.004399611488,0.01165497183
711,0.005424374871,0.01214390465,0.1551024465,0.00581053078,0.00445927447,0.01101183122
712,0.005909247104,0.01076467336,0.1799363702,0.006062151464,0.004518937451,0.01036869062
713,0.006251678284,0.009855353443,0.2130167543,0.006245392174,0.00455972519,0.009577278151
714,0.006594109465,0.00894603353,0.2460971383,0.006428632884,0.004600512928,0.008785865684
715,0.006600872988,0.008208091948,0.2879016292,0.006809545447,0.004623067525,0.008145464991
716,0.006607636511,0.007470150365,0.3297061201,0.00719045801,0.004645622122,0.007505064297
717,0.006318496931,0.006835367354,0.3822304538,0.007708043442,0.004815068654,0.007055517905
718,0.006029357351,0.006200584343,0.4347547876,0.008225628874,0.004984515186,0.006605971513
719,0.005299924502,0.005604629793,0.5003707178,0.00886705905,0.005130817471,0.006458048524
720,0.004570491654,0.005008675244,0.565986648,0.009508489227,0.005277119755,0.006310125534
721,0.004035252824,0.004667728899,0.6324233406,0.01042898861,0.005406897934,0.0063184022
722,0.003500013995,0.004326782554,0.6988600332,0.011349488,0.005536676112,0.006326678866
723,0.003287768406,0.004083109054,0.7611403246,0.01243019892,0.005869632135,0.006463609798
724,0.003075522816,0.003839435554,0.8234206161,0.01351090984,0.006202588157,0.00660054073
725,0.002760200331,0.003781785807,0.8710369109,0.01504367799,0.006562935074,0.006691116376
726,0.002444877846,0.003724136061,0.9186532058,0.01657644615,0.00692328199,0.006781692022
727,0.002408633283,0.003638486231,0.948592923,0.01855962932,0.007461198878,0.00680042491
728,0.00237238872,0.003552836401,0.9785326401,0.02054281249,0.007999115766,0.006819157799
729,0.002579119948,0.003496280624,0.9892663201,0.02332470287,0.008613472405,0.006801903712
730,0.002785851176,0.003439724848,1,0.02610659325,0.009227829045,0.006784649625
731,0.002956358689,0.003487255687,0.9907515924,0.03062385466,0.009869402218,0.006765324353
732,0.003126866202,0.003534786527,0.9815031848,0.03514111607,0.01051097539,0.006745999081
733,0.003176763721,0.003532948239,0.956234752,0.04130420884,0.01120490963,0.006681622282
734,0.003226661239,0.003531109951,0.9309663191,0.04746730161,0.01189884388,0.006617245483
735,0.003525792437,0.003550957362,0.8917795414,0.05595774879,0.01236962175,0.006538873439
736,0.003824923636,0.003570804772,0.8525927637,0.06444819598,0.01284039962,0.006460501394
737,0.003997942126,0.003554261015,0.8015336657,0.07528643812,0.01316966709,0.00631652991
738,0.004170960617,0.003537717259,0.7504745678,0.08612468027,0.01349893457,0.006172558425
739,0.004308581535,0.003409351615,0.6874260972,0.1012019982,0.0135208632,0.005958542184
740,0.004446202454,0.003280985971,0.6243776266,0.1162793162,0.01354279184,0.005744525943
741,0.004501364294,0.003159986003,0.5575570781,0.138741908,0.01340220841,0.005507521265
742,0.004556526134,0.003038986034,0.4907365297,0.1612044998,0.01326162497,0.005270516586
743,0.004358976172,0.003313224113,0.4269266131,0.1916328494,0.01300531852,0.004972176784
744,0.004161426211,0.003587462192,0.3631166965,0.222061199,0.01274901207,0.004673836982
745,0.003799675141,0.003779107823,0.3113928148,0.2635193703,0.01248525409,0.004375406949
746,0.003437924072,0.003970753455,0.2596689331,0.3049775416,0.01222149611,0.004076976916
747,0.002938337744,0.004241895208,0.2204764807,0.3529901435,0.01223508248,0.003884094573
748,0.002438751417,0.004513036961,0.1812840282,0.4010027454,0.01224866885,0.003691212231
749,0.002338169932,0.004775980735,0.1527798857,0.4628842893,0.01242566218,0.003570733857
750,0.002237588447,0.005038924509,0.1242757432,0.5247658331,0.0126026555,0.003450255483
751,0.0018074797,0.00515944995,0.105323721,0.5967059944,0.0129111025,0.003412319756
752,0.001377370953,0.005279975391,0.0863716989,0.6686461557,0.01321954949,0.003374384028
753,0.00131912458,0.005446135333,0.07359788498,0.7365902478,0.01357444596,0.003373933458
754,0.001260878207,0.005612295275,0.06082407105,0.80453434,0.01392934242,0.003373482889
755,0.001276991361,0.005691778201,0.05229008768,0.8612871878,0.01433070792,0.003302997243
756,0.001293104514,0.005771261127,0.0437561043,0.9180400357,0.01473207341,0.003232511597
757,0.001306815428,0.006043798045,0.03810970535,0.9494391199,0.01505148743,0.003259381671
758,0.001320526341,0.006316334963,0.03246330639,0.980838204,0.01537090144,0.003286251745
759,0.001331478975,0.006605275815,0.02823775433,0.990419102,0.01577754763,0.003321891308
760,0.001342431608,0.006894216667,0.02401220226,1,0.01618419382,0.003357530872
761,0.001555826256,0.007155246092,0.02094946387,0.9924294249,0.01665623253,0.0033495
762,0.001769220903,0.007416275516,0.01788672548,0.9848588499,0.01712827124,0.003341469128
763,0.0019578415,0.007515708277,0.01610240177,0.9591741885,0.01780491789,0.003376757602
764,0.002146462097,0.007615141038,0.01431807806,0.9334895272,0.01848156454,0.003412046076
765,0.002282528409,0.007663161981,0.01314050137,0.8961441186,0.01936565577,0.003458754057
766,0.002418594722,0.007711182924,0.01196292468,0.85879871,0.02024974701,0.003505462039
767,0.00256002891,0.007654703334,0.0112461826,0.8077906428,0.02120362552,0.003600508173
768,0.002701463099,0.007598223744,0.01052944052,0.7567825755,0.02215750403,0.003695554308
769,0.002913089634,0.007526601422,0.00988585181,0.7054260383,0.02306246095,0.003714988425
770,0.00312471617,0.0074549791,0.009242263103,0.654069501,0.02396741788,0.003734422543
771,0.003303765309,0.007409459078,0.008672899939,0.5865650687,0.02483711847,0.003774688835
772,0.003482814449,0.007363939057,0.008103536775,0.5190606363,0.02570681905,0.003814955128
773,0.003300918065,0.007234276437,0.007729743157,0.4510858493,0.02665325202,0.003783135769
774,0.00311902168,0.007104613818,0.00735594954,0.3831110623,0.02759968499,0.003751316411
775,0.003109423654,0.006921080962,0.007135579745,0.3205445426,0.02908792656,0.003844164872
776,0.003099825629,0.006737548107,0.006915209951,0.2579780229,0.03057616814,0.003937013332
777,0.002522263932,0.006513148223,0.006808824417,0.2146463201,0.03305380065,0.003991093976
778,0.001944702236,0.006288748338,0.006702438884,0.1713146174,0.03553143316,0.004045174619
779,0.001843794098,0.00606863592,0.006744734243,0.1441303072,0.03904914058,0.00419872737
780,0.00174288596,0.005848523503,0.006787029603,0.116945997,0.042566848,0.00435228012
781,0.001729092728,0.005413887856,0.006858525411,0.09651422768,0.04716443585,0.004481372286
782,0.001715299495,0.004979252208,0.006930021218,0.07608245832,0.05176202371,0.004610464453
783,0.001401782517,0.00483065912,0.007013570867,0.06336272309,0.05782708823,0.004750724592
784,0.001088265539,0.004682066032,0.007097120515,0.05064298786,0.06389215275,0.004890984731
785,0.00100875046,0.004303123342,0.007203105361,0.04149196509,0.07309047836,0.005106321901
786,0.0009292353813,0.003924180652,0.007309090208,0.03234094233,0.08228880396,0.00532165907
787,0.0008816088749,0.0037760367,0.007316696915,0.02660600953,0.0959602293,0.005581348335
788,0.0008339823686,0.003627892747,0.007324303623,0.02087107673,0.1096316546,0.0058410376
789,0.0009482518649,0.003609049558,0.007100041936,0.01722887663,0.1305888482,0.006037771819
790,0.001062521361,0.00359020637,0.006875780248,0.01358667653,0.1515460417,0.006234506038
791,0.001076507295,0.00370851253,0.006474034762,0.01153113599,0.1804808941,0.006729246676
792,0.001090493229,0.003826818689,0.006072289275,0.009475595442,0.2094157465,0.007223987315
793,0.001088740453,0.003910890704,0.005609798547,0.008320440403,0.2478321927,0.007439204983
794,0.001086987677,0.003994962718,0.005147307818,0.007165285364,0.286248639,0.007654422651
795,0.001062634774,0.004092421566,0.004752518584,0.006582401951,0.3316669519,0.008003225728
796,0.001038281872,0.004189880414,0.004357729349,0.005999518538,0.3770852648,0.008352028805
797,0.001007084875,0.004397616801,0.00412811936,0.005658024033,0.4278831528,0.00853772349
798,0.0009758878784,0.004605353189,0.003898509371,0.005316529528,0.4786810407,0.008723418174
799,0.0009455201865,0.004765012835,0.003504266967,0.005181022889,0.534475272,0.008934317792
800,0.0009151524946,0.004924672481,0.003110024564,0.00504551625,0.5902695033,0.00914521741
801,0.0009185411163,0.005248282689,0.003057283698,0.004798506441,0.6501670283,0.009193701068
802,0.0009219297379,0.005571892897,0.003004542832,0.004551496632,0.7100645534,0.009242184725
803,0.000897521324,0.005755614107,0.002984097316,0.00429828969,0.7712032784,0.009223944853
804,0.0008731129101,0.005939335317,0.0029636518,0.004045082747,0.8323420034,0.00920570498
805,0.0008163036756,0.006047268415,0.002955884722,0.003973442086,0.8792264091,0.009346214379
806,0.000759494441,0.006155201513,0.002948117644,0.003901801425,0.9261108149,0.009486723779
807,0.0007638970289,0.006191968439,0.002729965904,0.003645919429,0.956041239,0.009623243089
808,0.0007682996168,0.006228735364,0.002511814163,0.003390037434,0.9859716632,0.009759762399
809,0.0007603270957,0.006206580782,0.002175667362,0.00318070597,0.9929858316,0.01010176673
810,0.0007523545747,0.006184426201,0.001839520562,0.002971374506,1,0.01044377107
811,0.0007431230807,0.006052705534,0.001712095443,0.002850440883,0.9921400509,0.01098723191
812,0.0007338915867,0.005920984868,0.001584670324,0.002729507259,0.9842801017,0.01153069276
813,0.0007494104531,0.005738735436,0.00156876689,0.00271078099,0.9636893873,0.0121675124
814,0.0007649293194,0.005556486005,0.001552863457,0.002692054722,0.9430986728,0.01280433203
815,0.0009162039387,0.005274673193,0.001523400884,0.002627300323,0.9097456349,0.01376331825
816,0.001067478558,0.00499286038,0.001493938312,0.002562545924,0.8763925971,0.01472230446
817,0.001072014625,0.004824510594,0.001520455898,0.002526764231,0.827238748,0.01613665796
818,0.001076550692,0.004656160808,0.001546973484,0.002490982538,0.7780848989,0.01755101146
819,0.0009651799129,0.004481310487,0.001646672028,0.002413119851,0.7151174357,0.01917334517
820,0.0008538091341,0.004306460167,0.001746370572,0.002335257164,0.6521499726,0.02079567887
821,0.0008085515625,0.00417325545,0.001850049431,0.002525833096,0.580494173,0.02312687942
822,0.0007632939909,0.004040050734,0.001953728291,0.002716409028,0.5088383735,0.02545807997
823,0.0007677792794,0.003958349408,0.00196981578,0.002798708189,0.4431446488,0.0285591634
824,0.0007722645678,0.003876648083,0.00198590327,0.002881007349,0.3774509241,0.03166024684
825,0.0007426637224,0.003764127312,0.001967322456,0.002922223456,0.322945882,0.03609907665
826,0.0007130628771,0.00365160654,0.001948741642,0.002963439562,0.2684408398,0.04053790645
827,0.0007049900485,0.00357415475,0.001952073155,0.002968272867,0.2279563284,0.04381319858
828,0.0006969172198,0.00349670296,0.001955404668,0.002973106173,0.187471817,0.04708849071
829,0.000685420695,0.003391455263,0.001932264268,0.002945946995,0.162336366,0.05008375302
830,0.0006739241703,0.003286207567,0.001909123867,0.002918787817,0.1372009149,0.05307901534
831,0.0006811140513,0.003174813431,0.001871842043,0.002888917154,0.1219655074,0.05622590788
832,0.0006883039324,0.003063419295,0.00183456022,0.002859046492,0.1067300998,0.05937280043
833,0.0006488751303,0.002936280484,0.00181151149,0.002815171388,0.09499943859,0.06355124494
834,0.0006094463283,0.002809141674,0.001788462759,0.002771296283,0.08326877737,0.06772968946
835,0.0006038843729,0.002749452742,0.001789351585,0.002738052548,0.07254632609,0.07480368245
836,0.0005983224176,0.00268976381,0.001790240411,0.002704808813,0.0618238748,0.08187767544
837,0.0006674686353,0.002607050843,0.001853999172,0.002693298377,0.05288966704,0.09734391067
838,0.000736614853,0.002524337877,0.001917757933,0.00268178794,0.04395545927,0.1128101459
839,0.0007767347476,0.002519768511,0.001970272503,0.002651159232,0.03778198429,0.1390327286
840,0.0008168546422,0.002515199146,0.002022787074,0.002620530523,0.0316085093,0.1652553114
841,0.0008836014007,0.002358478978,0.001974778283,0.002610716484,0.0280827309,0.2001008303
842,0.0009503481592,0.00220175881,0.001926769493,0.002600902445,0.0245569525,0.2349463493
843,0.001002323786,0.00214923338,0.001901693423,0.002524288707,0.02212313368,0.2787481743
844,0.001054299414,0.00209670795,0.001876617354,0.002447674969,0.01968931485,0.3225499994
845,0.001032636567,0.002051347871,0.00185766301,0.002317803442,0.01794324709,0.3665009787
846,0.001010973721,0.002005987791,0.001838708667,0.002187931915,0.01619717933,0.410451958
847,0.0009121769117,0.001945632434,0.001722607039,0.002103691406,0.01491311623,0.4586104734
848,0.0008133801024,0.001885277078,0.001606505411,0.002019450898,0.01362905313,0.5067689889
849,0.000700986004,0.001809991862,0.001618315604,0.002115446852,0.01290907042,0.5587126086
850,0.0005885919056,0.001734706646,0.001630125797,0.002211442806,0.01218908771,0.6106562283
851,0.0006740366411,0.001810999314,0.001731489975,0.002023989922,0.01218954622,0.6594645627
852,0.0007594813765,0.001887291982,0.001832854152,0.001836537039,0.01219000473,0.7082728971
853,0.0009721458511,0.001993868499,0.001633595655,0.001837879166,0.01232532682,0.7575130124
854,0.001184810326,0.002100445016,0.001434337157,0.001839221293,0.01246064892,0.8067531278
855,0.00127988756,0.002107588766,0.001396428015,0.001878388972,0.01267552312,0.8578962743
856,0.001374964795,0.002114732516,0.001358518873,0.001917556652,0.01289039733,0.9090394209
857,0.001372160669,0.002119648965,0.00127866339,0.001941135785,0.01307455885,0.9446441402
858,0.001369356544,0.002124565414,0.001198807907,0.001964714918,0.01325872038,0.9802488596
859,0.001202894465,0.002152879457,0.001191552892,0.001959822618,0.01307184388,0.9901244298
860,0.001036432386,0.002181193499,0.001184297877,0.001954930318,0.01288496737,1
861,0.0009779872162,0.002194369209,0.001170639736,0.001940428412,0.01269262135,0.9865733781
862,0.0009195420466,0.002207544918,0.001156981595,0.001925926506,0.01250027532,0.9731467563
863,0.0007265107453,0.002207107542,0.001137337645,0.001898460133,0.01250150774,0.9473977227
864,0.0005334794441,0.002206670166,0.001117693696,0.001870993761,0.01250274016,0.921648689
865,0.0005160553767,0.002495298713,0.001092936146,0.001836452774,0.0127790548,0.8838441295
866,0.0004986313094,0.00278392726,0.001068178596,0.001801911788,0.01305536944,0.8460395701
867,0.0005490647895,0.00299866863,0.001034299139,0.001885456762,0.01326730592,0.7979227374
868,0.0005994982695,0.00321341,0.001000419683,0.001969001736,0.01347924239,0.7498059047
869,0.0006381242283,0.003220198817,0.0009575345218,0.001987887039,0.01350044424,0.6951651749
870,0.0006767501871,0.003226987634,0.000914649361,0.002006772341,0.01352164609,0.640524445
871,0.0007941362321,0.003236536092,0.0009370746674,0.002293783541,0.01334003836,0.5759647013
872,0.000911522277,0.003246084551,0.0009594999737,0.002580794741,0.01315843063,0.5114049575
873,0.0009632434503,0.003408976294,0.001079817983,0.00256347289,0.01271321946,0.4422975109
874,0.001014964624,0.003571868037,0.001200135992,0.00254615104,0.0122680083,0.3731900642
875,0.001014380544,0.003572109392,0.001134818853,0.002539938086,0.01178310159,0.316793419
876,0.001013796464,0.003572350746,0.001069501713,0.002533725133,0.01129819487,0.2603967737
877,0.0009060800066,0.003448349882,0.001046718848,0.002700496623,0.01110139441,0.2191126366
878,0.0007983635492,0.003324349018,0.001023935983,0.002867268113,0.01090459394,0.1778284995
879,0.0007628752464,0.003282100293,0.0009585364086,0.002975307589,0.01046515463,0.1481593908
880,0.0007273869435,0.003239851569,0.0008931368346,0.003083347064,0.01002571532,0.1184902821
881,0.0006992703016,0.003030139118,0.0008387132579,0.003277217495,0.009288110709,0.09847591418
882,0.0006711536597,0.002820426667,0.0007842896813,0.003471087925,0.008550506099,0.07846154628
883,0.0006740063584,0.002682583075,0.0007719565416,0.003424633536,0.007557161575,0.06265830658
884,0.0006768590572,0.002544739484,0.000759623402,0.003378179147,0.00656381705,0.04685506688
885,0.0006602219482,0.002422375001,0.0007274969804,0.003218974334,0.005578119959,0.03646779626
886,0.0006435848393,0.002300010519,0.0006953705588,0.00305976952,0.004592422867,0.02608052564
887,0.0006389758982,0.002196267489,0.0007020078248,0.002834334362,0.003911066354,0.02090848965
888,0.0006343669572,0.00209252446,0.0007086450908,0.002608899203,0.003229709841,0.01573645365
889,0.0006129699553,0.001981365035,0.0006712134758,0.002355357596,0.00286835071,0.01280984686
890,0.0005915729533,0.001870205611,0.0006337818608,0.002101815988,0.002506991579,0.009883240065
891,0.0005973357998,0.001828344859,0.0006508798068,0.001789125144,0.002259010725,0.008095962441
892,0.0006030986463,0.001786484106,0.0006679777529,0.0014764343,0.002011029872,0.006308684816
893,0.0006082269248,0.001814868268,0.0006540260311,0.001233954793,0.001829853312,0.005004033751
894,0.0006133552034,0.00184325243,0.0006400743094,0.000991475286,0.001648676753,0.003699382687
895,0.000630293472,0.001964900144,0.0006491772767,0.0009925738596,0.001528126918,0.002857649164
896,0.0006472317406,0.002086547858,0.000658280244,0.0009936724332,0.001407577083,0.002015915641
897,0.0006388536479,0.002099321033,0.0007374424167,0.0009287918942,0.001408793593,0.001675158241
898,0.0006304755552,0.002112094208,0.0008166045895,0.0008639113552,0.001410010103,0.001334400841
899,0.000618585753,0.002174927999,0.0008117745864,0.0008416794084,0.001463156149,0.001241679272
900,0.0006066959507,0.002237761791,0.0008069445834,0.0008194474616,0.001516302194,0.001148957703
901,0.0005828732781,0.002338739178,0.0008436481433,0.0008027494656,0.001549705884,0.001092824106
902,0.0005590506055,0.002439716565,0.0008803517031,0.0007860514695,0.001583109574,0.00103669051
903,0.0006181357827,0.002643762497,0.0009723579022,0.0008108086459,0.001716359426,0.001009324049
904,0.0006772209598,0.002847808429,0.001064364101,0.0008355658222,0.001849609277,0.0009819575878
905,0.000687568045,0.003129646437,0.001176999291,0.0008336192786,0.002211444823,0.001005555554
906,0.0006979151302,0.003411484445,0.001289634481,0.0008316727349,0.002573280368,0.00102915352
907,0.0006694508463,0.003578778085,0.001441351623,0.0008223498365,0.003315964977,0.001042850539
908,0.0006409865624,0.003746071725,0.001593068765,0.0008130269381,0.004058649586,0.001056547558
909,0.0006657264938,0.003869143458,0.001757641473,0.0007975414401,0.005027407179,0.00103886155
910,0.0006904664252,0.00399221519,0.00192221418,0.0007820559421,0.005996164772,0.001021175542
911,0.0008102966811,0.004174995606,0.002074413644,0.0007833183019,0.0068094187,0.0009782837482
912,0.0009301269369,0.004357776022,0.002226613107,0.0007845806618,0.007622672628,0.0009353919542
913,0.001090674172,0.004780939713,0.002311989891,0.0008271776018,0.008050522915,0.0009610638856
914,0.001251221408,0.005204103405,0.002397366676,0.0008697745418,0.008478373203,0.000986735817
915,0.001367770726,0.005427793322,0.002024358114,0.0009645541659,0.008394821866,0.001066501143
916,0.001484320045,0.00565148324,0.001651349553,0.00105933379,0.008311270528,0.001146266469
917,0.001622522389,0.005721499482,0.001363324316,0.001193168482,0.007537636961,0.001180690154
918,0.001760724733,0.005791515724,0.001075299078,0.001327003174,0.006764003394,0.00121511384
919,0.001940458323,0.0057466046,0.0009018842447,0.001374787351,0.005365239803,0.001251906421
920,0.002120191912,0.005701693476,0.0007284694114,0.001422571529,0.003966476212,0.001288699002
921,0.002418833732,0.005588892308,0.0006659024713,0.001511021582,0.002913119802,0.001337853669
922,0.002717475552,0.00547609114,0.0006033355311,0.001599471635,0.001859763392,0.001387008335
923,0.00333439782,0.005383999001,0.0005851368883,0.001663306881,0.001488557927,0.001477400115
924,0.003951320087,0.005291906862,0.0005669382456,0.001727142127,0.001117352463,0.001567791894
925,0.005149387642,0.005257615349,0.0005649118546,0.001804916042,0.0009824980533,0.001593765977
926,0.006347455197,0.005223323837,0.0005628854637,0.001882689958,0.000847643644,0.00161974006
927,0.006092698087,0.005631646796,0.0006494202798,0.00188267909,0.0008352359669,0.001734949121
928,0.005837940976,0.006039969755,0.000735955096,0.001882668222,0.0008228282898,0.001850158182
929,0.004966085951,0.005793533433,0.000755512269,0.001761111245,0.0008566034942,0.002107413188
930,0.004094230926,0.005547097112,0.000775069442,0.001639554269,0.0008903786986,0.002364668194
931,0.003170277531,0.005327560607,0.0007957231517,0.001257404692,0.0008962067997,0.002949026363
932,0.002246324135,0.005108024101,0.0008163768615,0.0008752551157,0.0009020349008,0.003533384531
933,0.001629484024,0.005122660753,0.0008207745978,0.000812397204,0.0008697685931,0.003702406916
934,0.001012643913,0.005137297404,0.0008251723342,0.0007495392922,0.0008375022853,0.003871429302
935,0.000879816058,0.005187816124,0.0008172740341,0.0007384013355,0.0008016224307,0.003732803514
936,0.0007469882028,0.005238334844,0.000809375734,0.0007272633788,0.000765742576,0.003594177727
937,0.000690488762,0.005336594069,0.0007625278711,0.0006950323561,0.0007762102687,0.003194441791
938,0.0006339893212,0.005434853293,0.0007156800082,0.0006628013333,0.0007866779615,0.002794705856
939,0.0005911012073,0.00547025938,0.000675308777,0.0006341069899,0.0007965547308,0.002404045235
940,0.0005482130934,0.005505665467,0.0006349375458,0.0006054126464,0.0008064315001,0.002013384615
941,0.000542218915,0.005467763235,0.0006099186902,0.0006161979131,0.0008352837283,0.001656235744
942,0.0005362247366,0.005429861003,0.0005848998346,0.0006269831798,0.0008641359565,0.001299086873
943,0.0005260973366,0.005404826739,0.0005733376476,0.0006396882231,0.0009118938459,0.001213109772
944,0.0005159699366,0.005379792475,0.0005617754606,0.0006523932664,0.0009596517352,0.00112713267
945,0.0005198590937,0.005282796592,0.0006071501944,0.0006410517272,0.0009442591468,0.001093533632
946,0.0005237482508,0.005185800709,0.0006525249282,0.0006297101881,0.0009288665584,0.001059934595
947,0.0005236465871,0.005156824689,0.0007420908485,0.0006166103511,0.0008924883328,0.001026463854
948,0.0005235449233,0.005127848669,0.0008316567687,0.0006035105141,0.0008561101073,0.0009929931136
949,0.0005231289172,0.00503367561,0.0008793825895,0.0006072358815,0.000850199426,0.001002606879
